ensemble_name,weights,roc_auc,pr_auc,logloss,f1_0_50
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:0.95, CatBoost:0.05",0.9223916649820066,0.5485348795151238,0.23403189772940514,0.4007472497059434
LightGBM_XGBoost_CatBoost,"LightGBM:0.25, XGBoost:0.10, CatBoost:0.65",0.9223545642793446,0.5538000650887488,0.2436052597737476,0.40220689655172415
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:0.80, CatBoost:0.20",0.9222932400544125,0.5453616045963366,0.24348881382753748,0.39368491770238495
LightGBM_XGBoost_CatBoost,"LightGBM:0.15, XGBoost:0.30, CatBoost:0.55",0.9222844091241974,0.550056263906007,0.24848911196247717,0.3932802355933338
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:1.00, CatBoost:0.00",0.9222553804099485,0.5495022749597348,0.23100337717591993,0.4020898641588297
LightGBM_XGBoost_CatBoost,"LightGBM:0.30, XGBoost:0.00, CatBoost:0.70",0.9221518717598137,0.5548177409170099,0.24138143263791345,0.40488145048814506
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:0.75, CatBoost:0.25",0.9221034506250935,0.5441885522146659,0.24676330248775064,0.3908994145822246
LightGBM_XGBoost_CatBoost,"LightGBM:0.05, XGBoost:0.55, CatBoost:0.40",0.9220966212284503,0.5455886475283659,0.2504861123939479,0.38829576907868724
LightGBM_XGBoost_CatBoost,"LightGBM:0.10, XGBoost:0.40, CatBoost:0.50",0.9220361088445356,0.5473011878670535,0.25115150238779743,0.38878283193996444
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:0.70, CatBoost:0.30",0.9218433980830452,0.5429661258756243,0.2500996356628811,0.38806952857519095
LightGBM_XGBoost_CatBoost,"LightGBM:0.20, XGBoost:0.15, CatBoost:0.65",0.9216929095319111,0.5501608988219853,0.24960643116159925,0.3933569945757718
LightGBM_XGBoost_CatBoost,"LightGBM:0.15, XGBoost:0.25, CatBoost:0.60",0.9216426466408404,0.5482460869985475,0.2520904420025265,0.3884930060702032
LightGBM_XGBoost_CatBoost,"LightGBM:0.05, XGBoost:0.50, CatBoost:0.45",0.921636095774759,0.544055703564153,0.2539710526861453,0.38477526630293585
LightGBM_XGBoost_CatBoost,"LightGBM:0.25, XGBoost:0.05, CatBoost:0.70",0.921585750835926,0.5515328692258455,0.2472721473284049,0.39642082429501085
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:0.65, CatBoost:0.35",0.9215092305017385,0.5416465731937185,0.25349894107572024,0.3843906239854555
LightGBM_XGBoost_CatBoost,"LightGBM:0.10, XGBoost:0.35, CatBoost:0.55",0.9214457017829801,0.5456163736817762,0.2547264909597243,0.3846804083490474
LightGBM_XGBoost_CatBoost,"LightGBM:0.05, XGBoost:0.45, CatBoost:0.50",0.9211137106265286,0.5424924384120645,0.25752249565447716,0.37995263393714396
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:0.60, CatBoost:0.40",0.9211066955428442,0.5401841760306907,0.2569627357327499,0.3800128122998078
LightGBM_XGBoost_CatBoost,"LightGBM:0.15, XGBoost:0.20, CatBoost:0.65",0.9209397628928057,0.5462279838474144,0.2557636513011047,0.38483547925608014
LightGBM_XGBoost_CatBoost,"LightGBM:0.20, XGBoost:0.10, CatBoost:0.70",0.9209272635639509,0.5479509903149091,0.25331255309103445,0.38795545891809974
LightGBM_XGBoost_CatBoost,"LightGBM:0.10, XGBoost:0.30, CatBoost:0.60",0.9208012489966774,0.5438122811402378,0.2583715825161147,0.3812207775571639
LightGBM_XGBoost_CatBoost,"LightGBM:0.25, XGBoost:0.00, CatBoost:0.75",0.9207557902180097,0.549046388868523,0.2510187652232205,0.39066355451817275
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:0.55, CatBoost:0.45",0.9206371102888634,0.5386287866001226,0.2604929226653932,0.375908487644568
LightGBM_XGBoost_CatBoost,"LightGBM:0.05, XGBoost:0.40, CatBoost:0.55",0.920523532435047,0.5407578877593322,0.26114301526457184,0.376200101061142
LightGBM_XGBoost_CatBoost,"LightGBM:0.15, XGBoost:0.15, CatBoost:0.70",0.9201695157726966,0.5439425541544398,0.25951281865782033,0.3799577112833985
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:0.50, CatBoost:0.50",0.9201027828729018,0.5370337338215206,0.26409180900648155,0.37201471596932095
LightGBM_XGBoost_CatBoost,"LightGBM:0.20, XGBoost:0.05, CatBoost:0.75",0.920095016404446,0.5454859076393612,0.25709859336313634,0.3832879200726612
LightGBM_XGBoost_CatBoost,"LightGBM:0.10, XGBoost:0.25, CatBoost:0.65",0.9200921339370043,0.5417330666808435,0.2620902375091995,0.3758753390953252
LightGBM_XGBoost_CatBoost,"LightGBM:0.05, XGBoost:0.35, CatBoost:0.60",0.9198683227552645,0.5388457520150917,0.2648356599514876,0.3711353032659409
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:0.45, CatBoost:0.55",0.919504274674386,0.5352183140939064,0.2677621446290201,0.36835629921259844
LightGBM_XGBoost_CatBoost,"LightGBM:0.15, XGBoost:0.10, CatBoost:0.75",0.9193368475786216,0.5415214840247763,0.2633429443359201,0.3751734578024473
LightGBM_XGBoost_CatBoost,"LightGBM:0.10, XGBoost:0.20, CatBoost:0.70",0.9193172511183201,0.5395182889149505,0.26588659204516174,0.37105083483334367
LightGBM_XGBoost_CatBoost,"LightGBM:0.20, XGBoost:0.00, CatBoost:0.80",0.9192032392750238,0.5428343152907227,0.260971336365462,0.37786137856277496
LightGBM_XGBoost_CatBoost,"LightGBM:0.05, XGBoost:0.30, CatBoost:0.65",0.9191503940385892,0.5367687142749793,0.2686040380080129,0.3680078508341511
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:0.40, CatBoost:0.60",0.9188386190189602,0.5332697162096337,0.27150718395008794,0.36383468670464186
LightGBM_XGBoost_CatBoost,"LightGBM:0.10, XGBoost:0.15, CatBoost:0.75",0.9184781249016845,0.5370891368438763,0.269765652661147,0.3664505077694849
LightGBM_XGBoost_CatBoost,"LightGBM:0.15, XGBoost:0.05, CatBoost:0.80",0.9184409874934445,0.5389086987038688,0.2672603358934828,0.36911091875850127
LightGBM_XGBoost_CatBoost,"LightGBM:0.05, XGBoost:0.25, CatBoost:0.70",0.9183680340777693,0.5345325188853711,0.27245244250058515,0.3630323165206886
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:0.35, CatBoost:0.65",0.9181121292660253,0.5311172177010691,0.2753307772406244,0.3595075893390702
LightGBM_XGBoost_CatBoost,"LightGBM:0.10, XGBoost:0.10, CatBoost:0.80",0.9175796479247172,0.534428733142195,0.2737336075490681,0.3611863081272935
LightGBM_XGBoost_CatBoost,"LightGBM:0.05, XGBoost:0.20, CatBoost:0.75",0.9175254596959616,0.5320430464757446,0.27638603656902305,0.3589041095890411
LightGBM_XGBoost_CatBoost,"LightGBM:0.15, XGBoost:0.00, CatBoost:0.85",0.917478951569596,0.5358900808935951,0.27127335909846645,0.3637802947265863
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:0.30, CatBoost:0.70",0.9173222468208851,0.5289387639802499,0.2792375031811551,0.3550873889248514
LightGBM_XGBoost_CatBoost,"LightGBM:0.10, XGBoost:0.05, CatBoost:0.85",0.9166146496448163,0.531550014061007,0.277798366640111,0.35672341182751055
LightGBM_XGBoost_CatBoost,"LightGBM:0.05, XGBoost:0.15, CatBoost:0.80",0.916614336567828,0.5294374858211666,0.2804111385445595,0.35363066283771905
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:0.25, CatBoost:0.75",0.9164664735450906,0.5264298088568856,0.2832328636309428,0.3507185906351414
LightGBM_XGBoost_CatBoost,"LightGBM:0.05, XGBoost:0.10, CatBoost:0.85",0.9156406649757818,0.5265259673308815,0.28453568791758466,0.3483476555741392
LightGBM_XGBoost_CatBoost,"LightGBM:0.10, XGBoost:0.00, CatBoost:0.90",0.9155812602366594,0.5281849628055598,0.28197063928857413,0.3510656934306569
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:0.20, CatBoost:0.80",0.9155513689413297,0.5237586736456628,0.2873235792918677,0.3458749643163003
LightGBM_XGBoost_CatBoost,"LightGBM:0.05, XGBoost:0.05, CatBoost:0.90",0.9146028298743945,0.5232098135348615,0.28877008200283016,0.3438476840011367
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:0.15, CatBoost:0.85",0.9145632979669835,0.5206765572844174,0.29151806283610754,0.3416334101512
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:0.10, CatBoost:0.90",0.9135147685875141,0.5173359142304753,0.295827238319433,0.33639177537032944
LightGBM_XGBoost_CatBoost,"LightGBM:0.05, XGBoost:0.00, CatBoost:0.95",0.9134919420363564,0.5193902294027248,0.29312893427131176,0.3392048314041268
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:0.05, CatBoost:0.95",0.9123933613626769,0.5134509318047681,0.3002661452913314,0.33148329524431386
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:0.00, CatBoost:1.00",0.9111977808014872,0.5091054720339536,0.3048578305791951,0.3268890912011996
